source,target,link_type,article_id
Frasers Logistics & Industrial Trust,UOL,ORGANIZATION,frasers_00394
Frasers Logistics & Industrial Trust,Venture Corp,ORGANIZATION,frasers_00394
Frasers Logistics & Industrial Trust,Wheelock Properties,ORGANIZATION,frasers_00394
Frasers Logistics & Industrial Trust,Wing Tai,PERSON,frasers_00394
Frasers Logistics and Industrial Trust,Greater China Trust,ORGANIZATION,frasers_00334
Frasers Logistics and Industrial Trust,Mapletree,ORGANIZATION,frasers_00334
Frasers Logistics and Industrial Trust,OCBC,ORGANIZATION,frasers_00334
Frasers Logistics and Industrial Trust,REITs,ORGANIZATION,frasers_00334
Frasers Property,Singapore Exchange,ORGANIZATION,frasers_00440
Frasers Property Limited,Rojana Industrial Park Public Limited,ORGANIZATION,frasers_00460
Geneba Properties NV,Singapore Exchange,ORGANIZATION,frasers_00164
Geneba Properties NV,UNIT,ORGANIZATION,frasers_00164
Greater China Commercial Trust,Keppel Corp,ORGANIZATION,frasers_00394
Greater China Commercial Trust,Lee,PERSON,frasers_00057
Greater China Commercial Trust,Mapletree,ORGANIZATION,frasers_00394
Greater China Commercial Trust,Sembcorp Industries,ORGANIZATION,frasers_00394
Greater China Commercial Trust,Singtel,ORGANIZATION,frasers_00394
Greater China Commercial Trust,UOL,ORGANIZATION,frasers_00394
Greater China Commercial Trust,Venture Corp,ORGANIZATION,frasers_00394
Greater China Commercial Trust,Wheelock Properties,ORGANIZATION,frasers_00394
Greater China Commercial Trust,Wing Tai,PERSON,frasers_00394
Greater China Trust,Mapletree,ORGANIZATION,frasers_00334
Greater China Trust,OCBC,ORGANIZATION,frasers_00334
Greater China Trust,REITs,ORGANIZATION,frasers_00334
Hi-P International,Lippo Malls Indonesia Retail Trust,ORGANIZATION,frasers_00205
Hi-P International,Mapletree Logistics Trust,ORGANIZATION,frasers_00205
Hi-P International,Singapore Exchange,ORGANIZATION,frasers_00205
Hoi Hup Realty,Qingjian Realty,ORGANIZATION,frasers_00378
Hong Leong,Jiak Kim,PERSON,frasers_00325
Hong Leong,Urban Redevelopment Authority,ORGANIZATION,frasers_00325
JV,NPI,ORGANIZATION,frasers_00391
JV,Singapore Business Review,ORGANIZATION,frasers_00391
Jiak Kim,Urban Redevelopment Authority,PERSON,frasers_00325
Keppel Corp,Mapletree,ORGANIZATION,frasers_00394
Keppel Corp,Sembcorp Industries,ORGANIZATION,frasers_00394
Keppel Corp,Singtel,ORGANIZATION,frasers_00394
Keppel Corp,UOL,ORGANIZATION,frasers_00394
Keppel Corp,Venture Corp,ORGANIZATION,frasers_00394
Keppel Corp,Wheelock Properties,ORGANIZATION,frasers_00394
Keppel Corp,Wing Tai,PERSON,frasers_00394
Keppel Land,Wing Tai Holdings,ORGANIZATION,frasers_00176
Kino Law and Raymond Law Ka Kui,Tricia Song,PERSON,frasers_00390
Lippo Malls Indonesia Retail Trust,Mapletree Logistics Trust,ORGANIZATION,frasers_00203|frasers_00205
Lippo Malls Indonesia Retail Trust,Singapore Exchange,ORGANIZATION,frasers_00203|frasers_00205
Mapletree,OCBC,ORGANIZATION,frasers_00334
Mapletree,REITs,ORGANIZATION,frasers_00334
Mapletree,Sembcorp Industries,ORGANIZATION,frasers_00394
Mapletree,Singtel,ORGANIZATION,frasers_00394
Mapletree,UOL,ORGANIZATION,frasers_00394
Mapletree,Venture Corp,ORGANIZATION,frasers_00394
Mapletree,Wheelock Properties,ORGANIZATION,frasers_00394
Mapletree,Wing Tai,PERSON,frasers_00394
Mapletree Logistics Trust,OCBC,ORGANIZATION,frasers_00497
Mapletree Logistics Trust,STI,ORGANIZATION,frasers_00497
Mapletree Logistics Trust,Singapore Exchange,ORGANIZATION,frasers_00203|frasers_00205
Microsoft,Total Oil,ORGANIZATION,frasers_00364|frasers_00405
NPI,Singapore Business Review,ORGANIZATION,frasers_00391
New World Development,Parc Riviera,ORGANIZATION,frasers_00114
New World Development,URA,ORGANIZATION,frasers_00114
Nicholas Mak,ZACD Group,PERSON,frasers_00400
Noble,OCBC,ORGANIZATION,frasers_00358
Noble,ST Engineering Land Systems,ORGANIZATION,frasers_00127
Noble,Securities,ORGANIZATION,frasers_00358
Noble,Suntec REIT,ORGANIZATION,frasers_00127|frasers_00358
OCBC,REITs,ORGANIZATION,frasers_00334
OCBC,STI,ORGANIZATION,frasers_00497
OCBC,Securities,ORGANIZATION,frasers_00358
OCBC,Suntec REIT,ORGANIZATION,frasers_00358
Parc Riviera,URA,ORGANIZATION,frasers_00114
ST Engineering Land Systems,Suntec REIT,ORGANIZATION,frasers_00127
Safra,Singaporeans,PERSON,frasers_00141
Securities,Suntec REIT,ORGANIZATION,frasers_00358
Sembcorp Industries,Singtel,ORGANIZATION,frasers_00394
Sembcorp Industries,UOL,ORGANIZATION,frasers_00394
Sembcorp Industries,Venture Corp,ORGANIZATION,frasers_00394
Sembcorp Industries,Wheelock Properties,ORGANIZATION,frasers_00394
Sembcorp Industries,Wing Tai,PERSON,frasers_00394
Singapore Exchange,UNIT,ORGANIZATION,frasers_00164
Singtel,UOL,ORGANIZATION,frasers_00394
Singtel,Venture Corp,ORGANIZATION,frasers_00394
Singtel,Wheelock Properties,ORGANIZATION,frasers_00394
Singtel,Wing Tai,PERSON,frasers_00394
UOL,Venture Corp,ORGANIZATION,frasers_00394
UOL,Wheelock Properties,ORGANIZATION,frasers_00394
UOL,Wing Tai,PERSON,frasers_00394
Venture Corp,Wheelock Properties,ORGANIZATION,frasers_00394
Venture Corp,Wing Tai,PERSON,frasers_00394
Wheelock Properties,Wing Tai,PERSON,frasers_00394
