source,target,link_type,article_id
SPH,SPH Interactive,ORGANIZATION,hyflux_00264
SPH Magazines,Singapore Press Holdings,ORGANIZATION,hyflux_00739|hyflux_00743
SWCC,Toray,ORGANIZATION,hyflux_00429
SWCC,Water Planet,ORGANIZATION,hyflux_00654
Sembcorp Marine,Singtel,ORGANIZATION,hyflux_00369
Singapore Exchange,Trump-Kim,PERSON,hyflux_00293|hyflux_00609
Singapore Exchange,Vivian Balakrishnan,PERSON,hyflux_00293|hyflux_00609
Singapore Sports,Sports Hub,ORGANIZATION,hyflux_00523|hyflux_00590
Singapore Sports Council,Sports Hub,ORGANIZATION,hyflux_00580
Singapore Sports Council,StanChart Marathon,ORGANIZATION,hyflux_00580
Sports Hub,StanChart Marathon,ORGANIZATION,hyflux_00580
TAMI Industries,Vendors,ORGANIZATION,hyflux_00311|hyflux_00945
TAMI Industries,Veolia,ORGANIZATION,hyflux_00945
Trump-Kim,Vivian Balakrishnan,PERSON,hyflux_00007|hyflux_00071|hyflux_00293|hyflux_00456|hyflux_00486|hyflux_00499|hyflux_00541|hyflux_00609|hyflux_00764|hyflux_00791
Vendors,Veolia,ORGANIZATION,hyflux_00945
